"","us-bibliographic-data-grant.publication-reference1","us-bibliographic-data-grant.publication-reference2","us-bibliographic-data-grant.publication-reference3","us-bibliographic-data-grant.publication-reference4","us-bibliographic-data-grant.application-reference1","us-bibliographic-data-grant.application-reference2","us-bibliographic-data-grant.application-reference3","us-bibliographic-data-grant.application-reference..attrs.appl-type","us-bibliographic-data-grant.us-application-series-code","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","us-bibliographic-data-grant.invention-title.text","us-bibliographic-data-grant.invention-title..attrs.id","us-bibliographic-data-grant.number-of-claims","us-bibliographic-data-grant.us-exemplary-claim","us-bibliographic-data-grant.us-parties.us-applicants.address.city","us-bibliographic-data-grant.us-parties.us-applicants.address.country","us-bibliographic-data-grant.us-parties.us-applicants.country","us-bibliographic-data-grant.us-parties.us-applicants.sequence","us-bibliographic-data-grant.us-parties.us-applicants.app-type","us-bibliographic-data-grant.us-parties.us-applicants.designation","us-bibliographic-data-grant.us-parties.inventors1","us-bibliographic-data-grant.us-parties.inventors2","us-bibliographic-data-grant.us-parties.inventors.city","us-bibliographic-data-grant.us-parties.inventors.country","us-bibliographic-data-grant.us-parties.inventors.sequence","us-bibliographic-data-grant.us-parties.inventors.designation","NA","NA","NA","NA","NA","NA","NA","description..attrs.id","us-claim-statement","claims..attrs.id",".attrs.lang",".attrs.dtd-version",".attrs.file",".attrs.status",".attrs.id",".attrs.country",".attrs.date-produced",".attrs.date-publ"
"xml","US","09649468","B2","20170516","US","14845042","20150903","utility","14","20060101","A","B","01","F","3","04","F","I","20170516","US","B","H","Respiratory gas humidifier","d2e53","16","1","Auckland","NZ","NZ","001","applicant","us-only","Yatsevich","Igor Olegovich","Auckland","NZ","001","us-only","abstract","Any and all applications for which a foreign or domestic priority claim is identified in the Application Data Sheet as filed with the present application are hereby incorporated by reference under 37 CFR 1.57. This application claims the priority benefit of U.S. Provisional Application Nos. 62/045460, filed Sep. 3, 2014 the entirety of which is hereby incorporated by reference herein and should be considered part of this specification.","p-0002","0001","INCORPORATION BY REFERENCE TO ANY PRIORITY APPLICATIONS","h-0001","1","description","What is claimed is:","claims","EN","v4.5 2014-04-03","US09649468-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09649469","B2","20170516","US","12315366","20081201","utility","12","20060101","A","A","61","M","5","172","F","I","20170516","US","B","H","Methods and systems for presenting a combination treatment","d2e55","38","1","Redmond","US","US","001","applicant","us-only","Hyde","Roderick A.","Redmond","US","001","us-only","abstract","The present application is related to and claims the benefit of the earliest available effective filing date(s) from the following listed application(s) (the “Related Applications”) (e.g., claims earliest available priority dates for other than provisional patent applications or claims benefits under 35 USC §119(e) for provisional patent applications, for any and all parent, grandparent, great-grandparent, etc. applications of the Related Application(s)).","p-0002","0001","CROSS-REFERENCE TO RELATED APPLICATIONS","h-0001","1","description","What is claimed is:","claims","EN","v4.5 2014-04-03","US09649469-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09649470","B2","20170516","US","13825022","20110914","utility","13","20060101","A","A","61","M","21","02","F","I","20170516","US","B","H","Breath pacing apparatus, and method for pacing the respiration of a person","d2e71","19","1","Eindhoven","NL","NL","001","applicant","us-only","Vogt","Juergen","Eindhoven","NL","001","us-only","abstract","The invention relates to a breath pacing apparatus and to a method for pacing the respiration of a person.","p-0002","0001","FIELD OF THE INVENTION","h-0001","1","description","The invention claimed is:","claims","EN","v4.5 2014-04-03","US09649470-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09649471","B2","20170516","US","13910675","20130605","utility","13","20060101","A","A","61","M","25","00","F","I","20170516","US","B","H","Catheter assembly with resealable opening","d2e69","29","1","Mölndal","SE","SE","001","applicant","us-only","Fröjd","Göran","Göteborg","SE","001","us-only","abstract","This application is a Continuation of U.S. application Ser. No. 12/875,179 filed on Sep. 3, 2010, which claims the benefit under 35 U.S.C. §119(e) of U.S. Provisional Application No. 61/240,084 filed on Sep. 4, 2009 and under 35 U.S.C. 119(a) to patent application Ser. No. 09/169,522.1 filed in Europe on Sep. 4, 2009. The entire contents of all of the above applications are hereby incorporated by reference into the present application.","p-0002","0001","CROSS-REFERENCE TO RELATED APPLICATIONS","h-0001","1","description","The invention claimed is:","claims","EN","v4.5 2014-04-03","US09649471-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09649472","B2","20170516","US","14775258","20130314","utility","14","20060101","A","A","61","M","25","00","F","I","20170516","US","B","H","Medical product package","d2e43","20","1","Libertyville","US","US","001","applicant","us-only","Kearns","Barbara J.","Balla","IE","001","us-only","abstract","The present application is the U.S. National Stage of PCT International Patent Application No. PCT/US2013/031480, filed Mar. 14, 2013, which is hereby incorporated herein by reference.","p-0002","0001","FIELD OF THE DISCLOSURE","h-0001","1","description","The invention claimed is:","claims","EN","v4.5 2014-04-03","US09649472-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09649473","B2","20170516","US","14469185","20140826","utility","14","20060101","A","A","61","M","25","00","F","I","20170516","US","B","H","Adjustable stiffness catheter","d2e43","14","1","Maple Grove","US","US","001","applicant","us-only","Gregorich","Daniel J.","St. Louis Park","US","001","us-only","abstract","This application is a continuation of U.S. application Ser. No. 13/668,567 filed Nov. 5, 2012, now U.S. Pat. No. 8,814,848, which is a continuation of U.S. application Ser. No. 13/210,158 filed Aug. 15, 2011, now U.S. Pat. No. 8,303,570, which is a continuation of U.S. application Ser. No. 11/218,857 filed Sep. 2, 2005, now U.S. Pat. No. 7,998,132.","p-0002","0001","RELATED APPLICATIONS","h-0001","1","description","We claim:","claims","EN","v4.5 2014-04-03","US09649473-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09649474","B2","20170516","US","14554169","20141126","utility","14","20060101","A","A","61","M","25","00","F","I","20170516","US","B","H","Catheter having a readily bondable multilayer soft tip","d2e55","14","1","Santa Clara","US","US","001","applicant","us-only","Lee","Jeong S.","Diamond Bar","US","001","us-only","abstract","This application is a division of U.S. Ser. No. 13/749,421, filed Jan. 24, 2013, which is a division of U.S. Ser. No. 12/468,745, filed May 19, 2009, now U.S. Pat. No. 8,444,802, which is a division of U.S. Ser. No. 11/738,260, filed Apr. 20, 2007, now U.S. Pat. No. 7,549,975, incorporated by reference in their entireties.","p-0002","0001","CROSS-REFERENCES TO RELATED APPLICATIONS","h-0001","1","description","What is claimed is:","claims","EN","v4.5 2014-04-03","US09649474-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09649475","B2","20170516","US","14807484","20150723","utility","14","20060101","A","A","61","M","25","01","F","I","20170516","US","B","H","Catheter device having a catheter and an actuation device","d2e69","17","1","Berlin","DE","DE","001","applicant","us-only","Scheckel","Mario","Berlin","DE","001","us-only","abstract","This application is a continuation of U.S. patent application Ser. No. 13/147,880, now U.S. Pat. No. 9,089,670, which entered the national stage on Oct. 13, 2011 and which is a United States National Stage filing under 35 U.S.C. §371 of International Application No. PCT/EP2010/000952, now expired, filed Feb. 3, 2010, which claims the benefit of U.S. Provisional Patent Application No. 61/149,753, filed Feb. 4, 2009, and European Patent Application No. 09075053.0, now expired, filed Feb. 4, 2009, the contents of all of which are incorporated by reference herein in their entirety. International Application No. PCT/EP2010/000952 was published under PCT Article 21(2) in English.","p-0002","0001","CROSS-REFERENCE TO RELATED APPLICATIONS","h-0001","1","description","The invention claimed is:","claims","EN","v4.5 2014-04-03","US09649475-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09649476","B2","20170516","US","13866547","20130419","utility","13","20130101","A","A","61","M","25","10","F","I","20170516","US","B","H","Medical device for dispersing medicaments","d2e73","20","1","Monheim","DE","DE","001","applicant","us-only","Speck","Ulrich","Berlin","DE","001","us-only","abstract","This invention relates to a medical apparatus that releases drugs for the selective therapy of specific tissues or organ parts and to a method of manufacturing such drug-coated devices.","p-0002","0001","EXAMPLE 1","h-0001","1","description","The invention claimed is:","claims","EN","v4.5 2014-04-03","US09649476-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09649477","B2","20170516","US","14266002","20140430","utility","14","20130101","A","A","61","M","25","10","F","I","20170516","US","B","H","Frontal sinus spacer","d2e53","20","1","Menlo Park","US","US","001","applicant","us-only","Muni","Ketan P.","San Jose","US","001","us-only","abstract","This patent application is a continuation of U.S. patent application Ser. No. 14/266,002 entitled “Frontal Sinus Spacer” filed on Dec. 22, 2008, now U.S. Pat. No. 8,764,729, which is a continuation-in-part of copending U.S. patent application Ser. No. 12/100,361 entitled “Ethmoidotomy System And Implantable Spacer Devices Having Therapeutic Substance Delivery Capability For Treatment Of Paranasal Sinusitis” filed on Apr. 9, 2008, 1), now U.S. Pat. No. 8,864,787, issued Oct. 21, 2014, which is a continuation-in-part of U.S. patent application Ser. No. 11/544,009 entitled “Implantable Devices and Methods for Treating Sinusitis and Other Disorders” filed on Oct. 4, 2006, now U.S. Pat. No. 7,419,497, which is a continuation-in-part of Ser. No. 11/234,395 entitled “Devices and Methods for Delivering Therapeutic Substances for the Treatment of Sinusitis and Other Disorders” filed on Sep. 23, 2005, now U.S. Pat. No. 7,410,480, which is a continuation-in-part of Ser. No. 10/829,917 entitled “Devices, Systems and Methods for Diagnosing and Treating Sinusitis and Other Disorders of the Ears, Nose and/or Throat” filed on Apr. 21, 2004, now U.S. Pat. No. 7,654,997, and of Ser. No. 10/912,578 entitled “Implantable Device and Methods for Delivering Drugs and Other Substances to Treat Sinusitis and Other Disorders” filed on Aug. 4, 2004, now U.S. Pat. No. 7,361,168, and 2) which is a continuation-in-part of Ser. No. 11/037,548 entitled “Devices, Systems and Methods for Treating Disorders of the Ear, Nose and Throat” filed on Jan. 17, 2005, now U.S. Pat. No. 7,462,175, the entire disclosure of each such application being expressly incorporated herein by reference.","p-0002","0001","RELATED APPLICATIONS","h-0001","1","description","What is claimed:","claims","EN","v4.5 2014-04-03","US09649477-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09649478","B2","20170516","US","14247057","20140407","utility","14","20130101","A","A","61","M","25","10","F","I","20170516","US","B","H","Balloon catheter systems for delivery of dry drug delivery vesicles to a vessel in the body","d2e43","13","1","New Hope","US","US","001","applicant","us-only","Baumbach","William R.","New Hope","US","001","us-only","abstract","This application is a continuation of U.S. application Ser. No. 12/982,760, filed Dec. 30, 2010, now U.S. Pat. No. 8,696,644, and a continuation of U.S. application Ser. No. 13/855,653, filed Apr. 2, 2013, now U.S. Pat. No. 8,715,230, both of which claim priority to Provisional Patent Application 61/291,345 filed Dec. 30, 2009.","p-0002","0001","FIELD OF THE INVENTIONS","h-0001","1","description","We claim:","claims","EN","v4.5 2014-04-03","US09649478-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09649479","B2","20170516","US","15078940","20160323","utility","15","20130101","A","A","61","M","25","10","F","I","20170516","US","B","H","Balloon catheter systems for delivery of dry drug delivery vesicles to a vessel in the body","d2e43","7","1","New Hope","US","US","001","applicant","us-only","Baumbach","William R.","New Hope","US","001","us-only","abstract","This application is a continuation of U.S. application Ser. No. 14/247,057, filed Apr. 7, 2014, pending, which is a continuation of U.S. application Ser. No. 12/982,760, filed Dec. 30, 2010, now U.S. Pat. No. 8,696,644, and a continuation of U.S. application Ser. No. 13/855,653, filed Apr. 2, 2013, now U.S. Pat. No. 8,715,230, both of which claim priority to Provisional Patent Application 61/291,345 filed Dec. 30, 2009.","p-0002","0001","FIELD OF THE INVENTIONS","h-0001","1","description","We claim:","claims","EN","v4.5 2014-04-03","US09649479-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09649480","B2","20170516","US","13937177","20130708","utility","13","20060101","A","A","61","M","27","00","F","I","20170516","US","B","H","Devices and methods of treating or ameliorating diastolic heart failure through pulmonary valve intervention","d2e53","13","1","Tewksbury","US","US","001","applicant","us-only","Sugimoto","Hiroatsu","Cambridge","US","001","us-only","abstract","The present application claims priority to and the benefit of U.S. Provisional Application Ser. No. 61/669,008, filed on Jul. 6, 2012, which is incorporated herein by reference in its entirety.","p-0002","0001","CROSS-REFERENCE TO RELATED APPLICATION","h-0001","1","description","We claim:","claims","EN","v4.5 2014-04-03","US09649480-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09649481","B2","20170516","US","14208975","20140313","utility","14","20060101","A","A","61","M","27","00","F","I","20170516","US","B","H","Shunt flow monitor","d2e53","6","1","Porter Ranch","US","US","001","applicant","us-only","Sadanand","Siddharth","Porter Ranch","US","001","us-only","abstract","The application claims the benefit of the earlier filing date of U.S. Provisional Patent Application No. 61/784,616, filed Mar. 14, 2013 and incorporated herein by reference.","p-0002","0001","CROSS-REFERENCE TO RELATED APPLICATION","h-0001","1","description","What is claimed is:","claims","EN","v4.5 2014-04-03","US09649481-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
